Name,OK 43.32,,,,,,,,,
Name,FILARC PZ6138SR,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.048,1.24,0.37,0.84,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,175-350,25-38,5.6-12.8,2.8-8.1,,,,,,
,,,,,,,,,,
Name,FILARC PZ6138S SR,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.05,1.2,0.3,0.9,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,175-350,25-38,5.6-12.8,2.8-8.1,,,,,,
,,,,,,,,,,
Name,FILARC PZ6148,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,,,,
wt%,0.075,1.67,0.47,2.18,0.48,0.48,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,20-35,5.8-22.0,2.1-7.9,,,,,,
,,,,,,,,,,
Name,FILARC PZ6222,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Mo,,,,,,
wt%,0.036,0.76,0.41,0.47,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,27-35,5.6-19.8,2.1-7.5,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.06,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.084,1.24,0.45,0.85,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,20-35,5.8-22.0,2.1-7.9,,,,,,
1.6,150-450,18-36,2.8-12.0,1.8-7.9,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.09,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Ni,Mo,,,,,
wt%,0.055,1.21,0.39,2.3,0.4,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,21-32,5.6-19.8,2.1-7.5,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.11,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.04,0.86,0.32,2.2,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,110-300,21-32,3.2-14.5,1.3-5.8,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.17,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.05,1.15,0.34,0.96,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,110-300,21-32,3.2-14.5,1.3-5.8,,,,,,
1.6,150-360,24-34,3.0-11.0,2.0-6.2,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.19,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.05,1.45,0.41,1,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-300,21-32,3.2-14.5,1.3-5.8,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.20,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Cr,Mo,,,,,
wt%,0.05,1.02,0.53,1.35,0.6,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,120-300,16-32,4.0-15.0,1.7-6.5,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.21TS,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Cr,Mo,,,,,
wt%,0.077,1.31,0.5,0.55,0.5,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
2.4,250-500,28-38,1.5-2.5,3.5-9.5,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.22,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Cr,Mo,,,,,
wt%,0.06,0.95,0.52,2.32,0.99,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,120-300,16-32,4.0-15.0,1.7-6.5,,,,,,
,,,,,,,,,,
Name,OK Flux 10.62,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Ni,Mo,,,,,
wt%,0.07,1.9,0.4,2.44,0.32,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
2.4,250-500,28-38,1.5-2.5,3.5-9.5,,,,,,
3,300-700,28-38,2.5-5.5,6.0-12.5,,,,,,
3.2,350-750,28-38,2.5-5.0,5.5-13.5,,,,,,
4,450-900,28-40,2.0-5.5,7.0-18.0,,,,,,
,,,,,,,,,,
Name,Pipeweld 71T-1,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.059,1.33,0.63,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,23-35,5.8-20.7,2.1-7.5,,,,,,
,,,,,,,,,,
Name,Pipeweld 91T-1,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Mo,,,,,
wt%,0.05,1.25,0.37,0.93,0.12,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-300,21-32,3.2-14.5,1.3-5.8,,,,,,
,,,,,,,,,,
Name,Pipeweld 101T-1,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Mo,,,,,
wt%,0.06,1.54,0.4,0.97,0.15,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-300,21-32,3.2-14.5,1.3-5.8,,,,,,
,,,,,,,,,,
Name,Pipeweld 111T-1,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Mo,,,,,
wt%,0.055,1.21,0.39,2.3,0.4,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,21-32,5.6-19.8,2.1-7.5,,,,,,
,,,,,,,,,,
Name,Primeweld 81-K2,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.04,1.24,0.27,1.56,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,170-310,23-35,6.0-16.5,2.5-6.2,,,,,,
,,,,,,,,,,
Name,Primeweld 81-Ni1,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.05,1.15,0.34,0.96,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,170-310,23-35,6.0-16.5,2.5-6.2,,,,,,
1.4,180-400,23-38,4.0-13.5,2.6-7.1,,,,,,
,,,,,,,,,,
Name,Primeweld 81-Ni1M,,,,,,,,,
Material,STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.03,1.29,0.34,0.9,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,170-310,23-35,6.0-16.5,2.5-6.2,,,,,,
,,,,,,,,,,
Name,FILARC PZ6163,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Cr,Mo,,,,,
wt%,0.17,0.53,0.83,16.6,1.08,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.6,150-450,21-40,2.4-11.9,1.8-9.0,,,,,,
,,,,,,,,,,
Name,FILARC PZ6166,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,,,,
wt%,1.13,0.72,4.43,12.8,0.43,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,18-34,5.3-16.4,2.2-7.0,,,,,,
,,,,,,,,,,
Name,Shield-Bright 2209,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,N,,,
wt%,0.03,1.05,0.45,8.85,22.95,3.44,0.16,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-220,25-30,5.8-14.4,1.9-4.6,,,,,,
1.6,170-300,25-29,3.9-8.2,2.4-5.2,,,,,,
,,,,,,,,,,
Name,Shield-Bright 2594,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,N,,,
wt%,0.03,0.95,0.62,9.68,25.34,3.59,0.23,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-220,25-30,8.3-11.5,2.4-4.6,,,,,,
,,,,,,,,,,
Name,Shield-Bright 308H,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,,,,,
wt%,0.05,1.08,0.87,9.65,19.21,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-220,24-29,5.8-14.4,1.9-4.6,,,,,,
,,,,,,,,,,
Name,Shield-Bright 308L,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,,,,,
wt%,0.03,1.2,0.9,10,19,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-220,24-29,5.8-14.4,1.9-4.6,,,,,,
,,,,,,,,,,
Name,Shield-Bright 308L,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,,,,,
wt%,0.022,1.4,0.9,9.9,19.6,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-250,25-32,8.0-16.0,2.5-7.0,,,,,,
1.6,200-350,26-34,4.0-11.0,3.0-7.5,,,,,,
,,,,,,,,,,
Name,Shield-Bright 309L,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,,,,,
wt%,0.03,1.3,0.9,12.5,23.5,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-220,24-29,5.8-14.4,1.9-4.6,,,,,,
,,,,,,,,,,
Name,Shield-Bright 309L,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,,,,,
wt%,0.03,1.4,0.8,12.5,24.5,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-250,25-32,8.0-16.0,2.5-7.0,,,,,,
1.6,200-350,26-34,4.0-11.0,3.0-7.5,,,,,,
,,,,,,,,,,
Name,Shield-Bright 309LMo,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,,,,
wt%,0.03,1.267,0.63,12.55,22.5,2.69,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-220,24-29,5.8-14.4,1.9-4.6,,,,,,
,,,,,,,,,,
Name,Shield-Bright 309LMo,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,,,,
wt%,0.03,1.2,0.75,13.5,23.5,2.5,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-250,25-32,8.0-16.0,2.5-7.0,,,,,,
,,,,,,,,,,
Name,Shield-Bright 316L,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,,,,
wt%,0.03,1.3,0.6,12,18.5,2.7,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-220,24-29,5.8-14.4,1.9-4.6,,,,,,
,,,,,,,,,,
Name,Shield-Bright 316L,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,,,,
wt%,0.03,1.3,0.6,12,18.5,2.7,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-250,25-32,8.0-16.0,2.5-7.0,,,,,,
1.6,200-350,26-34,4.0-11.0,3.0-7.5,,,,,,
,,,,,,,,,,
Name,Shield-Bright 347,,,,,,,,,
Material,STAINLESS STEEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,,,,,
wt%,0.03,1.2,0.9,9.8,19.3,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-220,24-29,5.8-14.4,1.9-4.6,,,,,,
,,,,,,,,,,
Name,Shield-Bright NiCrMo-3,,,,,,,,,
Material,NICKEL,Process type,FCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,Fe,Nb,Nb+Ta,Ti
wt%,0.023,0.24,0.36,64.3,21.89,8.63,0.52,3.8,3.57,0.18
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-210,23-32,5.8-13.8,1.9-4.2,,,,,,
,,,,,,,,,,
Name,Coreshield 8,,,,,,,,,
Material,STEEL,Process type,FCAW-S,,,,,,,
Elements,C,Mn,Si,Al,,,,,,
wt%,0.17,0.45,0.12,0.5,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.6,155-240,21-25,3.8-7.6,1.9-3.7,,,,,,
,,,,,,,,,,
Name,Coreshield 15,,,,,,,,,
Material,STEEL,Process type,FCAW-S,,,,,,,
Elements,C,Mn,Si,Al,,,,,,
wt%,0.23,0.7,0.4,1.98,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
0.8,40-100,14-16,3.0-7.0,,,,,,,
,,,,,,,,,,
Name,Coreweld 46 LS,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.04,1.25,0.63,0.35,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-360,16-32,1.8-13.0,1.3-8.0,,,,,,
1.4,150-380,18-34,2.5-9.0,1.8-7.0,,,,,,
1.6,150-450,17-36,2.0-9.3,1.7-7.8,,,,,,
,,,,,,,,,,
Name,FILARC PZ6102,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.075,1.55,0.65,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-350,16-34,4.6-18.5,2.0-8.0,,,,,,
1.4,150-380,18-34,2.5-9.0,1.8-7.0,,,,,,
1.6,150-450,17-36,2.0-9.3,1.7-7.8,,,,,,
,,,,,,,,,,
Name,FILARC PZ6103,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.066,1.36,0.85,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,21-35,5.0-21.3,2.1-9.0,,,,,,
1.4,150-350,18-33,3.5-12.1,2.1-7.2,,,,,,
1.6,150-450,17-34,2.7-12.3,2.1-9.6,,,,,,
,,,,,,,,,,
Name,FILARC PZ6104,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.061,1.4,0.47,0.85,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,21-35,5.0-21.3,2.1-9.0,,,,,,
1.6,150-450,17-34,2.7-12.3,2.1-9.6,,,,,,
,,,,,,,,,,
Name,FILARC PZ6105R,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.045,1.8,0.8,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-350,14-32,1.8-18.5,1.3-8.0,,,,,,
1.4,150-350,18-33,3.5-12.1,2.1-7.2,,,,,,
1.6,250-450,28-38,4.3-10.7,3.4-8.5,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.10,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.075,1.55,0.65,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,130-350,16-34,4.6-18.5,2.0-8.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.11,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.05,1.9,0.9,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-350,14-32,1.8-18.5,1.3-8.0,,,,,,
1.4,150-350,18-33,3.5-12.1,2.1-7.2,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.12,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.08,1.43,0.6,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1,80-250,14-30,2.5-10.0,1.2-4.2,,,,,,
1.2,100-320,16-32,1.8-12.0,1.3-7.5,,,,,,
1.4,120-380,16-34,2.0-9.0,1.6-7.5,,,,,,
1.6,140-450,18-36,1.5-8.5,1.6-8.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.13,,,,,,,,,
Material,STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,,,,,,,
wt%,0.08,1.51,0.63,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-320,16-32,1.8-12.0,1.3-7.5,,,,,,
1.4,120-380,16-34,2.0-9.0,1.6-7.5,,,,,,
1.6,140-450,18-36,1.5-8.5,1.6-8.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.01,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Cu,,,,,,
wt%,0.07,1.35,0.58,0.48,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-320,16-32,1.8-12.0,1.3-7.5,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.02,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Mo,,,,,,
wt%,0.06,1.27,0.58,0.51,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-320,16-32,1.8-12.0,1.3-7.5,,,,,,
1.6,140-450,18-36,1.5-8.5,1.6-8.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.03,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Ni,Mo,,,,,
wt%,0.07,1.6,0.5,2.25,0.56,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-320,16-32,1.8-12.0,1.3-7.5,,,,,,
1.4,120-380,16-34,2.0-9.0,1.6-7.5,,,,,,
1.6,140-450,18-36,1.5-8.5,1.6-8.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.04,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.05,0.98,0.4,2.26,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,100-320,16-32,1.8-12.0,1.3-7.5,,,,,,
1.4,120-380,16-34,2.0-9.0,1.6-7.5,,,,,,
,,,,,,,,,,
Name,OK Tubrod 14.05,,,,,,,,,
Material,Unknown,Process type,Unknown,,,,,,,
Elements,C,Mn,Si,Ni,,,,,,
wt%,0.05,1.36,0.52,0.91,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1,80-250,14-30,2.5-10.0,1.2-4.2,,,,,,
1.2,100-320,16-32,1.8-12.0,1.3-7.5,,,,,,
,,,,,,,,,,
Name,Arcaloy MC308L,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,144,16,406,1.9,99.3,,,,,
1.2,245,25,673,3.2,99.3,,,,,
1.2,321,26,939,4.5,99.4,,,,,
1.2,390,28,1206,5.9,98.5,,,,,
1.2,441,30,1473,7.2,99.2,,,,,
1.6,212,23,368,3.1,99.2,,,,,
1.6,285,23,571,4.9,98.8,,,,,
1.6,332,26,762,6.2,98.1,,,,,
1.6,420,28,965,8.3,99.5,,,,,
1.6,500,31,1168,10.22,98.9,,,,,
,,,,,,,,,,
Name,Arcaloy MC309L,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,144,16,406,1.9,99.3,,,,,
1.2,245,25,673,3.2,99.3,,,,,
1.2,321,26,939,4.5,99.4,,,,,
1.2,390,28,1206,5.9,98.5,,,,,
1.2,441,30,1473,7.2,99.2,,,,,
1.6,212,23,368,3.1,99.2,,,,,
1.6,285,23,571,4.9,98.8,,,,,
1.6,332,26,762,6.2,98.1,,,,,
1.6,420,28,965,8.3,99.5,,,,,
1.6,500,31,1168,10.22,98.9,,,,,
,,,,,,,,,,
Name,Arcaloy MC316L,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,144,16,406,1.9,99.3,,,,,
1.2,245,25,673,3.2,99.3,,,,,
1.2,321,26,939,4.5,99.4,,,,,
1.2,390,28,1206,5.9,98.5,,,,,
1.2,441,30,1473,7.2,99.2,,,,,
1.6,212,23,368,3.1,99.2,,,,,
1.6,285,23,571,4.9,98.8,,,,,
1.6,332,26,762,6.2,98.1,,,,,
1.6,420,28,965,8.3,99.5,,,,,
1.6,500,31,1168,10.22,98.9,,,,,
,,,,,,,,,,
Name,Arcaloy MC409Ti,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,200,20,533,,,,,,,
1.2,215,21,584,,,,,,,
1.2,234,22,635,,,,,,,
1.2,290,24,762,,,,,,,
1.2,323,24,889,,,,,,,
,,,,,,,,,,
Name,Arcaloy MC439Ti,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,200,20,533,,,,,,,
1.2,215,21,584,,,,,,,
1.2,234,22,635,,,,,,,
1.2,290,24,762,,,,,,,
1.2,323,24,889,,,,,,,
,,,,,,,,,,
Name,Arcaloy MC18CrCb,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,200,20,533,,,,,,,
1.2,215,21,584,,,,,,,
1.2,234,22,635,,,,,,,
1.2,290,24,762,,,,,,,
1.2,323,24,889,,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.30,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,18-34,5.3-16.4,2.2-7.0,,,,,,
1.6,150-450,18-39,2.4-11.2,1.8-10.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.31,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,18-34,5.3-16.4,2.2-7.0,,,,,,
1.6,150-450,18-39,2.4-11.2,1.8-10.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.34,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
1.2,150-350,18-34,5.3-16.4,2.2-7.0,,,,,,
,,,,,,,,,,
Name,OK Tubrod 15.37,,,,,,,,,
Material,STAINLESS STEEL,Process type,MCAW,,,,,,,
Elements,C,Mn,Si,Ni,Cr,Mo,N,,,
wt%,0.016,0.78,0.63,8.6,21.7,2.8,0.13,,,
Diameter [mm],Current [A],Voltage [V],Wire Feed Speed [m/min],Deposition Rate [kg/h], Efficiency [%],,,,,
